,agencyAcronym,allowLateComment,attachmentCount,commentDueDate,commentStartDate,commentText,docketId,docketTitle,docketType,documentId,documentStatus,documentType,frNumber,numberOfCommentsReceived,openForComment,postedDate,rin,title,startDate,daysSince,Days
159,CMS,False,0,,,"Please do not import European Health care to the USA. If this regulation is enacted, it will force American companies to obey socialist price controls on prescription drugs like the ones in France and Sweden.
This will stop the development of potentially life-saving medicines and limit patients access to medication by decreasing supplies. 
The burden this will put on the Americans &amp; the increase in the deficit will surely be detrimental to our great nation and her people.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1959,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,CA,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
160,CMS,False,0,,,Government does not need to determine prices for anything I need to buy in the market.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0789,Posted,Public Submission,,1,False,2019-01-07 05:00:00,Not Assigned,SC,2018-10-30 04:00:00,69 days 01:00:00.000000000,69
161,CMS,False,0,,,"The pilot program proposed by The Department of Health and Human Services that would set prices for certain prescription drugs in Medicare Part B based on what foreign countries pay for these drugs will harm patient choice and hurt innovation. These countries use socialized health systems, where prescription drugs are rationed or not even provided. Although our healthcare system has many issues and market-based reforms are needed, this is a step in the wrong direction.
 
Not only would this demonstration limit what prescription drugs seniors may have access to, it would disproportionately affect patients with debilitating chronic conditions like Crohn's disease, multiple sclerosis, cancer and lupus, by instituting new barriers into the program. 
 
This proposal would also hurt the development of future cures. The United States leads the world in developing new drugs, thanks to our innovative economy and research environment. This proposal fundamentally undermines this system, reducing the ability for companies to research and develop the next generation of medicine. This is an unacceptable side effect, bordering on negligence in trading our future health for a policy which will harm seniors now.
 
These policies don't work abroad and playing with them on needed medicines here will be detrimental to American seniors and our country as a whole.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0351,Posted,Public Submission,,1,False,2019-01-02 05:00:00,Not Assigned,KY,2018-10-30 04:00:00,64 days 01:00:00.000000000,64
162,CMS,False,0,,,no communismPlease write your comment here.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2558,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,KS,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
163,CMS,False,1,,,See attached file(s),CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0019,Posted,Public Submission,,1,False,2018-12-11 05:00:00,Not Assigned,"Tamara Green, MD",2018-10-30 04:00:00,42 days 01:00:00.000000000,42
164,CMS,False,0,,,we Can not afford coverage now let alone if allowed to increase.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1797,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,WA,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
165,CMS,False,0,,,"The pilot program proposed by The Department of Health and Human Services that would set prices for certain prescription drugs in Medicare Part B based on what foreign countries pay for these drugs will harm patient choice and hurt innovation. These countries use socialized health systems, where prescription drugs are rationed or not even provided. Although our healthcare system has many issues and market-based reforms are needed, this is a step in the wrong direction.
 
Not only would this demonstration limit what prescription drugs seniors may have access to, it would disproportionately affect patients with debilitating chronic conditions like Crohn's disease, multiple sclerosis, cancer and lupus, by instituting new barriers into the program. 
 
This proposal would also hurt the development of future cures. The United States leads the world in developing new drugs, thanks to our innovative economy and research environment. This proposal fundamentally undermines this system, reducing the ability for companies to research and develop the next generation of medicine. This is an unacceptable side effect, bordering on negligence in trading our future health for a policy which will harm seniors now.
 
These policies don't work abroad and playing with them on needed medicines here will be detrimental to American seniors and our country as a whole.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0504,Posted,Public Submission,,1,False,2019-01-02 05:00:00,Not Assigned,IN,2018-10-30 04:00:00,64 days 01:00:00.000000000,64
166,CMS,False,0,,,"To whom it may concern, 
As a health care provider,  I know first hand how devastating the ACA has been on those in most need. America had the best healthcare in the world. If you needed treatment you weren't turned away. You were treated with the same as someone with a ""Cadillac "" health plan. Do the American people right and repeal and replace this monstrosity in place now.
Sincerely, 
Catherine Rhoades",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1430,Posted,Public Submission,,1,False,2019-01-07 05:00:00,Not Assigned,SC,2018-10-30 04:00:00,69 days 01:00:00.000000000,69
167,CMS,False,0,,,"Please write your comment here.
I hate what Obamacare has done to our medical systems.  Doctors don't look at you-they are busy typing information into the system.  There are questions that have nothing to do with my health.  They seem to want to track everything I do.  You are not welcome.  Please repeal Obamacare and DO NOT interfere with medical practice any more!",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2371,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,NC,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
168,CMS,False,0,,,"As an American citizen, I am appalled you would consider using European / Socialist Price Controls on myself and my fellow citizens. You betray your oaths of office in so doing.
Respectfully,
Paul Aldredge",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1077,Posted,Public Submission,,1,False,2019-01-07 05:00:00,Not Assigned,PA,2018-10-30 04:00:00,69 days 01:00:00.000000000,69
169,CMS,False,0,,,I want to keep the United States of America free from the globalist who want to take down this great country.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1507,Posted,Public Submission,,1,False,2019-01-07 05:00:00,Not Assigned,MO,2018-10-30 04:00:00,69 days 01:00:00.000000000,69
170,CMS,False,1,,,The National Pharmaceutical Council (NPC) appreciates the opportunity to provide comments to the Center for Medicare and Medicaid Services (CMS) on its advance notice of proposed rulemaking (ANPRM) regarding the key design considerations for developing the International Price Index (IPI) Model for Medicare Part B drugs. Please find our comment letter attached. ,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1248,Posted,Public Submission,,1,False,2019-01-07 05:00:00,Not Assigned,DC,2018-10-30 04:00:00,69 days 01:00:00.000000000,69
171,CMS,False,0,,,"The pilot program proposed by The Department of Health and Human Services that would set prices for certain prescription drugs in Medicare Part B based on what foreign countries pay for these drugs will harm patient choice and hurt innovation. These countries use socialized health systems, where prescription drugs are rationed or not even provided. Although our healthcare system has many issues and market-based reforms are needed, this is a step in the wrong direction.
 
Not only would this demonstration limit what prescription drugs seniors may have access to, it would disproportionately affect patients with debilitating chronic conditions like Crohn's disease, multiple sclerosis, cancer and lupus, by instituting new barriers into the program. 
 
This proposal would also hurt the development of future cures. The United States leads the world in developing new drugs, thanks to our innovative economy and research environment. This proposal fundamentally undermines this system, reducing the ability for companies to research and develop the next generation of medicine. This is an unacceptable side effect, bordering on negligence in trading our future health for a policy which will harm seniors now.
 
These policies don't work abroad and playing with them on needed medicines here will be detrimental to American seniors and our country as a whole.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0341,Posted,Public Submission,,1,False,2019-01-02 05:00:00,Not Assigned,FL,2018-10-30 04:00:00,64 days 01:00:00.000000000,64
172,CMS,False,0,,,"Big government bureaucrats to reject socialist price controls.
Globalist bureaucrats to reject socialist price controls IMMEDIATELY!",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0856,Posted,Public Submission,,1,False,2019-01-07 05:00:00,Not Assigned,TX,2018-10-30 04:00:00,69 days 01:00:00.000000000,69
173,CMS,False,0,,,Please reject any and all socialist price controls!,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1501,Posted,Public Submission,,1,False,2019-01-07 05:00:00,Not Assigned,CO,2018-10-30 04:00:00,69 days 01:00:00.000000000,69
174,CMS,False,1,,,See attached file.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1309,Posted,Public Submission,,1,False,2019-01-07 05:00:00,Not Assigned,AL,2018-10-30 04:00:00,69 days 01:00:00.000000000,69
175,CMS,False,1,,,Attached please find the Biotechnology Innovation Organization's comments on the Advance Notice of Proposed Rulemaking for the International Pricing Index Model for Medicare Part B Drugs [CMS-5528-ANPRM]. ,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1143,Posted,Public Submission,,1,False,2019-01-07 05:00:00,Not Assigned,DC,2018-10-30 04:00:00,69 days 01:00:00.000000000,69
176,CMS,False,0,,,Reject socialized price controls on prescription drugs!,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1824,Posted,Public Submission,,1,False,2019-01-08 05:00:00,Not Assigned,TX,2018-10-30 04:00:00,70 days 01:00:00.000000000,70
177,CMS,False,0,,,"December 27, 2018

Via Federal eRulemaking Portal: http://www.regulations.gov

Seema Verma
Administrator
Centers for Medicare & Medicaid Services 
Department of Health and Human Services
P.O. Box 8013
Baltimore, MD 21244-8013

Re: 	CMS-5528-ANPRM
	Comments on CMS Advanced Notice of Proposed Rulemaking International Pricing Index Model for Medicare Part B Drugs 

Dear Administrator Verma:

Landmann-Jungman Memorial Hospital Avera appreciates the opportunity to submit comments on the Centers for Medicare & Medicaid Services (CMS) Advanced Notice of Proposed Rulemaking (""Advanced Notice"") regarding the International Pricing Index (IPI) Model for Medicare Part B Drugs.  Landmann-Jungman Memorial Hospital Avera is a critical access hospital (CAH) that participates in the 340B program by virtue of providing safety net services to individuals located in rural and remote locations in the United States. CAHs face significant financial challenges and often struggle to keep their doors open. In fact, 90 rural hospitals have closed since 2010.  

We applaud the Administration's efforts to address the issue of high drug prices. CMS appears to be focused on using the IPI Model to test changes in payment for drugs that are currently paid by Medicare Part B based on average sales price (ASP). CMS intends for the IPI Model to incentivize providers to seek out lower costs for drugs and reduce inappropriate utilization by changing the add-on payment for drugs paid based on ASP. However, CMS has solicited feedback on whether to include CAHs in the IPI Model. Medicare recognizes that CAHs are unique and pays CAHs based on costs, not ASP. As providers that are not paid based on ASP, CMS does not need to include CAHs in the model to achieve its goals. For this reason and given the unique patient populations that we treat, and the challenges rural patients could face in accessing care if our hospital were included in the model, we ask that CMS exclude CAHs from the model. 



In addition, we are concerned that including our hospital in the IPI Model could limit our patients access to Part B drugs or disrupt their treatment. For example, model vendors could restrict how hospitals order drugs by requiring hospitals to submit patient and/or prescription information prior to shipping the drugs, limiting which hospital locations are able to receive drug shipments, or limiting the amount of inventory hospitals are able to access in advance of patient treatment. Such disruptions to the distribution system could also increase white/brown bagging practices, which could lead to drug safety and efficacy issues for patients. This impact would be especially problematic for our patients who may need to travel significant distances to receive care. For example, Avera Health is a rural healthcare system that spans over a four state area.  We try to help local patients receive services and infusions closer to home at their rural hospitals when working with specialty physicians within the Avera Health system to improve patient care and minimize patient travel time and costs.   


Participating in the IPI Model would also create operational burdens that could affect our ability to treat patients. Model participants would need to track model drugs given to Part B patients, which would require the creation of a manual process or investment in software to track model drugs. These operational burdens would be especially challenging for 340B hospitals, which already operate complex management systems to manage 340B and non-340B drug inventories. Imposing additional inventory tracking requirements on 340B hospitals would strain our scarce resources and further limit our ability to treat rural patients. 

We appreciate the opportunity to provide comments on this Advanced Notice. For the reasons outlined above, we respectfully urge CMS to exclude CAHs from the IPI Model.

Sincerely,

Landmann-Jungman Memorial Hospital Avera




",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0555,Posted,Public Submission,,1,False,2019-01-02 05:00:00,Not Assigned,SD,2018-10-30 04:00:00,64 days 01:00:00.000000000,64
