,agencyAcronym,allowLateComment,attachmentCount,commentDueDate,commentStartDate,commentText,docketId,docketTitle,docketType,documentId,documentStatus,documentType,numberOfCommentsReceived,openForComment,postedDate,rin,title
282,CMS,False,0,,,"The pilot program proposed by The Department of Health and Human Services that would set prices for certain prescription drugs in Medicare Part B based on what foreign countries pay for these drugs will harm patient choice and hurt innovation. These countries use socialized health systems, where prescription drugs are rationed or not even provided. Although our healthcare system has many issues and market-based reforms are needed, this is a step in the wrong direction.
 
Not only would this demonstration limit what prescription drugs seniors may have access to, it would disproportionately affect patients with debilitating chronic conditions like Crohn's disease, multiple sclerosis, cancer and lupus, by instituting new barriers into the program. 
 
This proposal would also hurt the development of future cures. The United States leads the world in developing new drugs, thanks to our innovative economy and research environment. This proposal fundamentally undermines this system, reducing the ability for companies to research and develop the next generation of medicine. This is an unacceptable side effect, bordering on negligence in trading our future health for a policy which will harm seniors now.
 
These policies don't work abroad and playing with them on needed medicines here will be detrimental to American seniors and our country as a whole.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0228,Posted,Public Submission,1,False,2019-01-02T00:00:00-05:00,Not Assigned,LA
283,CMS,False,0,,,"The pilot program proposed by The Department of Health and Human Services that would set prices for certain prescription drugs in Medicare Part B based on what foreign countries pay for these drugs will harm patient choice and hurt innovation. These countries use socialized health systems, where prescription drugs are rationed or not even provided. Although our healthcare system has many issues and market-based reforms are needed, this is a step in the wrong direction.
 
Not only would this demonstration limit what prescription drugs seniors may have access to, it would disproportionately affect patients with debilitating chronic conditions like Crohn's disease, multiple sclerosis, cancer and lupus, by instituting new barriers into the program. 
 
This proposal would also hurt the development of future cures. The United States leads the world in developing new drugs, thanks to our innovative economy and research environment. This proposal fundamentally undermines this system, reducing the ability for companies to research and develop the next generation of medicine. This is an unacceptable side effect, bordering on negligence in trading our future health for a policy which will harm seniors now.
 
These policies don't work abroad and playing with them on needed medicines here will be detrimental to American seniors and our country as a whole.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0413,Posted,Public Submission,1,False,2019-01-02T00:00:00-05:00,Not Assigned,LA
284,CMS,False,0,,,No price controls,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0102,Posted,Public Submission,1,False,2019-01-02T00:00:00-05:00,Not Assigned,FL
285,CMS,False,0,,,"Please write your comment here.If socialized medicine is so great why are people in Canada having to come to the United States to get the operations they need. It is the worst thing to happen to medical care. Socialism doesnt works, never has and never will just look at Venezuela.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2404,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,GA
286,CMS,False,0,,,"Our country is the best country in the world because we are not socialist or communist.  In case you haven't noticed Europe is in a great mess financially,actually in every way.  I do not understand why you people are so set on ruining this country, If I wanted to live like europeans  I would live in Europe.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1737,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,FL
287,CMS,False,0,,,No European Socialist price Controls!!!!!!,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1822,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,CT
288,CMS,False,0,,,"The pilot program proposed by The Department of Health and Human Services that would set prices for certain prescription drugs in Medicare Part B based on what foreign countries pay for these drugs will harm patient choice and hurt innovation. These countries use socialized health systems, where prescription drugs are rationed or not even provided. Although our healthcare system has many issues and market-based reforms are needed, this is a step in the wrong direction.
 
Not only would this demonstration limit what prescription drugs seniors may have access to, it would disproportionately affect patients with debilitating chronic conditions like Crohn's disease, multiple sclerosis, cancer and lupus, by instituting new barriers into the program. 
 
This proposal would also hurt the development of future cures. The United States leads the world in developing new drugs, thanks to our innovative economy and research environment. This proposal fundamentally undermines this system, reducing the ability for companies to research and develop the next generation of medicine. This is an unacceptable side effect, bordering on negligence in trading our future health for a policy which will harm seniors now.
 
These policies don't work abroad and playing with them on needed medicines here will be detrimental to American seniors and our country as a whole.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0460,Posted,Public Submission,1,False,2019-01-02T00:00:00-05:00,Not Assigned,LA
289,CMS,False,0,,,Please refrain from supporting socialized health care - it has not benefitted the citizens wherever it has been implemented and will harm the welfare of Americans. We need market based solutions with choice fo the consumer,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1046,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,AZ
290,CMS,False,0,,,"It's ridiculous that some of our government officials want socialism for our country.  We can see how poorly that system works just looking at other countries who use it.  We need to stay with a republic as our forefathers established this to be, not just in medical, but also all areas!!!",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2261,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,AZ
291,CMS,False,0,,,"The pilot program proposed by The Department of Health and Human Services that would set prices for certain prescription drugs in Medicare Part B based on what foreign countries pay for these drugs will harm patient choice and hurt innovation. These countries use socialized health systems, where prescription drugs are rationed or not even provided. Although our healthcare system has many issues and market-based reforms are needed, this is a step in the wrong direction.
 
Not only would this demonstration limit what prescription drugs seniors may have access to, it would disproportionately affect patients with debilitating chronic conditions like Crohn's disease, multiple sclerosis, cancer and lupus, by instituting new barriers into the program. 
 
This proposal would also hurt the development of future cures. The United States leads the world in developing new drugs, thanks to our innovative economy and research environment. This proposal fundamentally undermines this system, reducing the ability for companies to research and develop the next generation of medicine. This is an unacceptable side effect, bordering on negligence in trading our future health for a policy which will harm seniors now.
 
These policies don't work abroad and playing with them on needed medicines here will be detrimental to American seniors and our country as a whole.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0502,Posted,Public Submission,1,False,2019-01-02T00:00:00-05:00,Not Assigned,KY
292,CMS,False,0,,,"Please do not impose and force socialism on America by using ObamaCare rules to bring Europe's drug price controls to America.  We don't want it, don't need it, and don't deserve it from those of you who will never suffer under its effects as you have a separate health care plan vastly superior to what the rest of us have to endure!!!",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2035,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,TX
293,CMS,False,0,,,"Please do what we sent you to Washington to do!
You were elected to repeal the affordable care act and you have not done that!
While it is still in place please stop allowing the details of which the American people were not aware, to be used to turn our healthcare system into one of a socialist country.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-1937,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,TN
294,CMS,False,0,,,NO SOCIALISM IN AMERICA  -,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0911,Posted,Public Submission,1,False,2019-01-07T00:00:00-05:00,Not Assigned,CA
295,CMS,False,0,,,Please leave health care alone and allow people to chose what health plan that is right the themselves rather let the government chose for them.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2493,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,AL
296,CMS,False,0,,,Please write your comment here.we do not want to have anything to do with the European or socialist governments!  We do well with our own pricing and existence.  Europe still has not caught on to our better ways.,CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-2470,Posted,Public Submission,1,False,2019-01-08T00:00:00-05:00,Not Assigned,AZ
297,CMS,False,0,,,"The pilot program proposed by The Department of Health and Human Services that would set prices for certain prescription drugs in Medicare Part B based on what foreign countries pay for these drugs will harm patient choice and hurt innovation. These countries use socialized health systems, where prescription drugs are rationed or not even provided. Although our healthcare system has many issues and market-based reforms are needed, this is a step in the wrong direction.
 
Not only would this demonstration limit what prescription drugs seniors may have access to, it would disproportionately affect patients with debilitating chronic conditions like Crohn's disease, multiple sclerosis, cancer and lupus, by instituting new barriers into the program. 
 
This proposal would also hurt the development of future cures. The United States leads the world in developing new drugs, thanks to our innovative economy and research environment. This proposal fundamentally undermines this system, reducing the ability for companies to research and develop the next generation of medicine. This is an unacceptable side effect, bordering on negligence in trading our future health for a policy which will harm seniors now.
 
These policies don't work abroad and playing with them on needed medicines here will be detrimental to American seniors and our country as a whole.",CMS-2018-0132,Indexed Price Concession Model CMS-5528-ANPRM,Rulemaking,CMS-2018-0132-0193,Posted,Public Submission,1,False,2019-01-02T00:00:00-05:00,Not Assigned,FL
